LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | ET -> PO | LO -> XT | PG -> XO | LT -> EZ | LT -> EZ | XZ -> PT | XZ -> PT | LO -> XT | PZ -> EG | ELPX -> GOTZ | ET -> PO | LT -> EZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | ET -> PO | LO -> XT | LT -> EZ | PZ -> EG | XZ -> PT | ET -> PO | LT -> EZ | LO -> XT | LT -> EZ | XZ -> PT | PG -> XO | ELPX -> GOTZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | ET -> PO | LO -> XT | PZ -> EG | LT -> EZ | XZ -> PT | ET -> PO | LT -> EZ | LO -> XT | LT -> EZ | XZ -> PT | PG -> XO | ELPX -> GOTZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | ET -> PO | LO -> XT | XZ -> PT | PZ -> EG | LT -> EZ | ET -> PO | LT -> EZ | LO -> XT | LT -> EZ | XZ -> PT | PG -> XO | ELPX -> GOTZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | ET -> PO | LT -> EZ | PZ -> EG | LO -> XT | XZ -> PT | ET -> PO | LT -> EZ | LO -> XT | LT -> EZ | XZ -> PT | PG -> XO | ELPX -> GOTZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | ET -> PO | PZ -> EG | ET -> PO | LO -> XT | LT -> EZ | XZ -> PT | LT -> EZ | LO -> XT | LT -> EZ | XZ -> PT | PG -> XO | ELPX -> GOTZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | LT -> EZ | PG -> XO | LO -> XT | XZ -> PT | XZ -> PT | ET -> PO | PZ -> EG | LO -> XT | LT -> EZ | ELPX -> GOTZ | ET -> PO | LT -> EZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | LT -> EZ | PG -> XO | LT -> EZ | XZ -> PT | ET -> PO | LO -> XT | XZ -> PT | LO -> XT | PZ -> EG | ELPX -> GOTZ | ET -> PO | LT -> EZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | LT -> EZ | PG -> XO | XZ -> PT | LO -> XT | XZ -> PT | ET -> PO | PZ -> EG | LO -> XT | LT -> EZ | ELPX -> GOTZ | ET -> PO | LT -> EZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | XZ -> PT | ET -> PO | LO -> XT | LT -> EZ | PZ -> EG | PG -> XO | LO -> XT | ET -> PO | LO -> XT | LT -> EZ | XZ -> PT | ELPX -> GOTZ | LT -> EZ | LT -> EZ | XZ -> PT | ELPX -> GOTZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | XZ -> PT | ET -> PO | LO -> XT | LT -> EZ | XZ -> PT | ET -> PO | LO -> XT | LT -> EZ | ELPX -> GOTZ | PZ -> EG | LT -> EZ | LO -> XT | LT -> EZ | XZ -> PT | PG -> XO | ELPX -> GOTZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | XZ -> PT | ET -> PO | LO -> XT | LT -> EZ | XZ -> PT | LT -> EZ | PZ -> EG | PG -> XO | ELPX -> GOTZ | LT -> EZ | LO -> XT | ET -> PO | LO -> XT | LT -> EZ | XZ -> PT | ELPX -> GOTZ
LLLLLX x2 + Z   =>  XZ -> PT | LT -> EZ | XZ -> PT | LT -> EZ | PZ -> EG | PG -> XO | LO -> XT | LT -> EZ | XZ -> PT | ELPX -> GOTZ | LT -> EZ | LO -> XT | XZ -> PT | ET -> PO | LO -> XT | ELPX -> GOTZ | ET -> PO | LT -> EZ
